Accident_Index,Longitude,Latitude,SV,Number_of_Vehicles,Number_of_Casualties,Day_of_Week,Time,1st_Road_Class,Road_Type,Speed_limit,Junction_Detail,Junction_Control,2nd_Road_Class,Pedestrian_Crossing-Human_Control,Pedestrian_Crossing-Physical_Facilities,Light_Conditions,Weather_Conditions,Road_Surface_Conditions,Special_Conditions_at_Site,Carriageway_Hazards,Urban_or_Rural_Area,Vehicle1_Type,Vehicle2_Type,Vehicle3_Type,Vehicle1_Manoeuvre,Vehicle2_Manoeuvre,Vehicle3_Manoeuvre,Vehicle1_Location-Restricted_Lane,Vehicle2_Location-Restricted_Lane,Vehicle3_Location-Restricted_Lane,Junction1_Location,Junction2_Location,Junction3_Location,Skidding1_and_Overturning,Skidding2_and_Overturning,Skidding3_and_Overturning,Hit_Object_in_Carriageway1,Hit_Object_in_Carriageway2,Hit_Object_in_Carriageway3,Vehicle1_Leaving_Carriageway,Vehicle2_Leaving_Carriageway,Vehicle3_Leaving_Carriageway,Hit_Object_off_Carriageway1,Hit_Object_off_Carriageway2,Hit_Object_off_Carriageway3,1st_Point_of_Impact1,1st_Point_of_Impact2,1st_Point_of_Impact3,Was_Vehicle 1_Left_Hand_Drive?,Was_Vehicle2_Left_Hand_Drive?,Was_Vehicle 3_Left_Hand_Drive?,Journey_Purpose_of_Driver1,Journey_Purpose_of_Driver2,Journey_Purpose_of_Driver3,Sex_of_Driver1,Sex_of_Driver2,Sex_of_Driver3,Age_Band_of_Driver1,Age_Band_of_Driver2,Age_Band_of_Driver3,Age_of_Vehicle1,Age_of_Vehicle2,Age_of_Vehicle3
201422F404337,-2.802027,52.537423,1,1,2,2,7.1,3,6,30,6,2,4,0,5,4,2,2,0,0,2,21,0,0,18,0,0,10,0,0,1,0,0,6,0,0,13,0,0,9,0,0,12,0,0,1,0,0,1,0,0,1,0,0,1,0,0,8,0,0,6,0,0
201422F404477,-2.819681,52.519501,1,1,1,1,16.38,3,6,60,3,4,6,0,0,6,1,1,0,0,2,9,0,0,18,0,0,10,0,0,1,0,0,6,0,0,13,0,0,9,0,0,12,0,0,4,0,0,1,0,0,6,0,0,1,0,0,10,0,0,11,0,0
201422F404780,-3.009114,52.81049,1,1,1,5,16.0,6,6,60,3,4,6,0,0,6,1,1,0,0,2,9,0,0,17,0,0,10,0,0,1,0,0,6,0,0,13,0,0,1,0,0,1,0,0,1,0,0,1,0,0,6,0,0,2,0,0,7,0,0,7,0,0
201422F404787,-2.710558,52.73462,1,5,3,2,17.30,3,6,60,0,0,0,0,0,6,1,1,0,0,2,9,9,9,18,4,4,10,10,10,9,9,9,1,6,6,13,13,13,9,9,9,12,12,12,1,2,2,1,1,1,6,6,6,1,2,1,6,6,6,4,11,7
201422F500104,-2.51619,52.377819,1,2,1,2,14.20,3,6,60,6,4,6,0,0,1,1,2,0,0,2,9,9,0,9,18,0,10,10,0,5,8,0,6,6,0,13,13,0,9,9,0,12,12,0,1,1,0,1,1,0,6,6,0,1,2,0,11,10,0,17,11,0
201422G400893,-2.434624,52.628343,1,1,2,7,21.0,6,6,30,0,0,0,0,0,4,1,1,0,0,2,9,0,0,16,0,0,10,0,0,9,0,0,6,0,0,13,0,0,7,0,0,10,0,0,1,0,0,1,0,0,6,0,0,1,0,0,5,0,0,6,0,0
201422G404650,-2.403212,52.747031,1,1,1,2,13.0,6,6,60,0,0,0,0,0,1,1,2,0,0,2,9,0,0,16,0,0,10,0,0,9,0,0,6,0,0,13,0,0,7,0,0,4,0,0,1,0,0,1,0,0,6,0,0,2,0,0,11,0,0,5,0,0
2.01423E+12,-1.293734,52.358711,1,1,1,2,16.0,4,6,30,6,4,5,0,0,1,1,2,0,0,1,9,0,0,18,0,0,10,0,0,1,0,0,6,0,0,13,0,0,9,0,0,12,0,0,1,0,0,1,0,0,6,0,0,1,0,0,6,0,0,2,0,0
2.01423E+12,-1.374352,52.380428,1,1,1,2,5.35,4,6,60,0,0,0,0,0,7,8,4,0,0,2,9,0,0,18,0,0,10,0,0,9,0,0,6,0,0,6,0,0,7,0,0,10,0,0,1,0,0,1,0,0,6,0,0,1,0,0,8,0,0,8,0,0
201423M066794,-1.33818,52.4326,1,1,2,1,9.35,1,3,70,0,0,0,0,0,1,1,1,0,0,2,9,0,0,18,0,0,10,0,0,9,0,0,6,0,0,13,0,0,1,0,0,4,0,0,3,0,0,1,0,0,6,0,0,1,0,0,5,0,0,7,0,0
201423M400330,-1.416148,52.14623,1,3,2,1,4.56,1,3,70,0,0,0,0,0,6,1,2,0,3,2,21,9,9,11,18,12,10,10,10,9,9,9,6,6,6,13,13,1,9,4,9,12,6,12,1,2,1,1,1,1,1,6,1,1,1,1,9,5,10,2,3,7
201423N026526,-1.537255,52.577884,1,2,1,3,10.40,3,3,70,0,0,0,0,0,1,1,1,0,0,1,19,5,0,12,18,0,10,10,0,9,9,0,6,6,0,13,13,0,9,8,0,12,6,0,2,1,0,1,1,0,1,6,0,1,1,0,7,8,0,1,10,0
201423N026617,-1.51867,52.519122,1,1,1,3,17.50,6,6,30,3,4,6,0,0,4,2,2,0,0,1,9,0,0,5,0,0,10,0,0,1,0,0,6,0,0,13,0,0,9,0,0,12,0,0,1,0,0,1,0,0,6,0,0,1,0,0,9,0,0,6,0,0
201423N026630,-1.757432,52.564731,1,2,2,5,16.10,3,6,60,3,4,6,0,0,6,1,1,0,0,2,9,21,0,9,18,0,10,10,0,6,1,0,6,1,0,13,13,0,7,9,0,12,12,0,3,1,0,1,1,0,6,1,0,2,1,0,11,8,0,10,5,0
201423N035265,-1.298942,52.405358,1,2,1,2,23.16,6,6,40,0,0,0,0,0,6,1,2,0,0,2,3,9,0,17,16,0,10,10,0,9,9,0,6,6,0,13,13,0,9,9,0,12,12,0,1,1,0,1,1,0,2,1,0,1,1,0,6,7,0,7,6,0
201423N035519,-1.408617,52.407602,1,1,1,1,8.15,4,6,50,0,0,0,0,0,1,1,1,0,0,2,9,0,0,18,0,0,10,0,0,9,0,0,6,0,0,13,0,0,1,0,0,4,0,0,3,0,0,1,0,0,2,0,0,2,0,0,7,0,0,8,0,0
201423N035972,-1.688494,52.508291,1,2,1,5,15.0,4,6,60,8,4,6,0,0,1,1,1,0,0,2,9,5,0,9,18,0,10,10,0,6,1,0,6,6,0,13,13,0,9,9,0,12,12,0,3,2,0,1,1,0,6,2,0,1,1,0,7,8,0,2,4,0
201423S010675,-1.537832,52.276801,1,1,2,4,11.20,6,6,30,0,0,0,0,0,1,1,1,0,0,1,9,0,0,16,0,0,10,0,0,9,0,0,5,0,0,10,0,0,7,0,0,10,0,0,1,0,0,1,0,0,6,0,0,2,0,0,7,0,0,8,0,0
201423S030312,-1.885655,52.198308,1,1,1,6,9.35,6,6,60,0,0,0,0,0,1,1,1,0,0,2,9,0,0,17,0,0,10,0,0,9,0,0,5,0,0,13,0,0,8,0,0,4,0,0,1,0,0,1,0,0,6,0,0,1,0,0,11,0,0,14,0,0
201423S030361,-1.599224,52.178389,1,1,1,3,15.24,3,6,50,0,0,0,0,0,1,1,1,0,0,2,21,0,0,16,0,0,10,0,0,9,0,0,5,0,0,13,0,0,7,0,0,4,0,0,3,0,0,1,0,0,1,0,0,1,0,0,7,0,0,6,0,0
201423S030623,-1.664512,52.135132,1,2,2,7,20.40,3,6,50,0,0,0,0,0,1,1,1,0,0,2,9,9,0,18,18,0,10,10,0,9,9,0,1,1,0,13,13,0,9,1,0,12,10,0,1,1,0,1,1,0,6,6,0,2,2,0,7,4,0,4,6,0
201423S031001,-1.878576,52.181066,1,1,1,6,3.25,3,3,70,0,0,0,0,0,6,1,1,0,0,2,9,0,0,18,0,0,10,0,0,9,0,0,2,0,0,13,0,0,2,0,0,9,0,0,1,0,0,1,0,0,6,0,0,1,0,0,7,0,0,16,0,0
201423S031465,-1.661193,52.056444,1,2,2,3,17.55,3,6,60,6,4,4,0,0,6,1,1,0,0,2,9,21,0,4,18,0,10,10,0,1,8,0,6,6,0,13,13,0,1,9,0,3,12,0,1,4,0,1,1,0,6,1,0,1,1,0,5,6,0,2,9,0
2.0143E+12,-1.411304,53.126515,1,2,1,3,18.39,3,6,30,0,0,0,0,0,4,1,2,0,0,2,5,9,0,18,18,0,10,10,0,9,9,0,6,6,0,13,13,0,9,9,0,12,12,0,1,1,0,1,1,0,6,1,0,1,1,0,5,8,0,11,5,0
2.0143E+12,-1.322551,52.8969,1,2,2,2,20.48,3,6,30,3,4,6,0,0,4,1,2,0,0,1,9,9,0,17,18,0,10,10,0,2,1,0,1,1,0,10,10,0,9,1,0,12,10,0,1,1,0,1,1,0,6,6,0,1,1,0,5,10,0,14,16,0
2.0143E+12,-1.388703,53.097365,1,1,1,5,9.45,4,6,30,0,0,0,0,0,1,2,2,0,0,1,9,0,0,1,0,0,10,0,0,9,0,0,6,0,0,13,0,0,9,0,0,12,0,0,2,0,0,1,0,0,6,0,0,2,0,0,8,0,0,7,0,0
2.0143E+12,-1.660485,52.739229,1,1,2,4,15.5,5,6,60,0,0,0,0,0,1,1,1,0,0,2,9,0,0,16,0,0,10,0,0,9,0,0,6,0,0,13,0,0,7,0,0,4,0,0,1,0,0,1,0,0,6,0,0,1,0,0,11,0,0,5,0,0
2.0143E+12,-1.912047,53.441471,1,2,2,1,11.23,3,6,50,0,0,0,0,0,1,1,1,0,0,2,5,9,0,16,17,0,10,10,0,9,9,0,1,1,0,13,13,0,9,9,0,12,12,0,1,3,0,1,1,0,6,6,0,1,1,0,9,7,0,1,3,0
2.0143E+12,-1.707537,53.34155,1,2,2,4,20.5,3,6,50,0,0,0,0,0,6,1,1,0,0,2,9,21,0,16,17,0,10,10,0,9,9,0,6,6,0,13,13,0,9,9,0,12,12,0,1,1,0,1,1,0,6,1,0,1,1,0,6,8,0,10,3,0
2.0143E+12,-1.5385,52.775316,1,1,1,7,0.57,3,6,30,0,0,0,0,0,4,1,2,0,0,1,9,0,0,17,0,0,10,0,0,9,0,0,2,0,0,13,0,0,2,0,0,2,0,0,3,0,0,1,0,0,6,0,0,1,0,0,4,0,0,15,0,0
2.0143E+12,-1.566071,53.102639,1,2,1,1,9.46,4,6,30,3,4,6,0,0,1,1,1,0,0,2,5,9,0,18,9,0,10,10,0,1,2,0,5,6,0,13,13,0,9,9,0,12,12,0,5,3,0,1,1,0,6,2,0,1,1,0,9,9,0,16,7,0
2.0143E+12,-2.00763,53.358537,1,1,1,1,1.29,3,6,30,3,4,6,0,0,4,1,2,0,0,1,9,0,0,17,0,0,10,0,0,1,0,0,6,0,0,13,0,0,9,0,0,12,0,0,1,0,0,1,0,0,6,0,0,1,0,0,10,0,0,9,0,0
2.0143E+12,-1.572911,52.773287,1,1,1,3,23.45,3,6,50,0,0,0,0,0,4,1,1,0,0,2,9,0,0,18,0,0,10,0,0,9,0,0,6,0,0,13,0,0,9,0,0,12,0,0,1,0,0,1,0,0,6,0,0,1,0,0,7,0,0,7,0,0
2.0143E+12,-1.482851,52.905257,1,1,1,6,5.15,5,6,30,3,4,6,0,0,4,2,2,0,0,1,9,0,0,9,0,0,10,0,0,5,0,0,6,0,0,13,0,0,9,0,0,12,0,0,1,0,0,1,0,0,6,0,0,1,0,0,8,0,0,12,0,0
2.0143E+12,-1.813601,53.197759,1,2,2,5,6.45,3,6,50,0,0,0,0,0,1,7,2,0,0,2,9,9,0,13,18,0,10,10,0,9,9,0,6,6,0,13,13,0,7,9,0,12,12,0,1,1,0,1,1,0,2,2,0,1,2,0,8,7,0,6,3,0
2.0143E+12,-1.90492,53.329735,1,2,2,2,14.25,3,3,70,0,0,0,0,0,1,1,1,0,0,2,9,9,0,18,18,0,10,10,0,9,9,0,6,6,0,7,13,0,6,9,0,6,12,0,1,1,0,1,1,0,6,6,0,2,1,0,11,8,0,8,10,0
2.0143E+12,-1.438598,53.279642,1,1,3,2,21.0,4,6,40,0,0,0,0,0,4,1,1,0,0,2,9,0,0,17,0,0,10,0,0,9,0,0,1,0,0,10,0,0,7,0,0,10,0,0,1,0,0,1,0,0,6,0,0,2,0,0,6,0,0,3,0,0
2.0143E+12,-1.497656,53.167362,1,1,2,4,23.34,3,6,60,0,0,0,0,0,6,1,1,0,0,2,5,0,0,18,0,0,10,0,0,9,0,0,6,0,0,13,0,0,1,0,0,4,0,0,1,0,0,1,0,0,6,0,0,1,0,0,5,0,0,9,0,0
2.0143E+12,-1.383736,53.298338,1,1,2,7,1.2,4,6,50,0,0,0,0,0,6,1,1,0,0,2,9,0,0,18,0,0,10,0,0,9,0,0,1,0,0,13,0,0,2,0,0,10,0,0,1,0,0,1,0,0,6,0,0,1,0,0,4,0,0,12,0,0
2.0143E+12,-1.609782,53.075373,1,1,1,1,13.35,4,6,50,0,0,0,0,0,1,1,1,0,0,2,5,0,0,16,0,0,10,0,0,9,0,0,1,0,0,13,0,0,9,0,0,12,0,0,1,0,0,1,0,0,6,0,0,1,0,0,8,0,0,11,0,0
2.0143E+12,-1.671674,52.984407,1,2,1,6,21.0,3,6,50,3,4,6,0,0,1,1,1,0,0,2,5,9,0,17,9,0,10,10,0,8,6,0,1,6,0,13,13,0,2,9,0,10,12,0,2,4,0,1,1,0,6,6,0,1,1,0,7,8,0,1,10,0
2.0143E+12,-1.409497,52.865361,1,2,2,2,2.30,3,3,70,0,0,0,0,0,6,1,2,0,0,2,19,21,0,12,18,0,10,10,0,9,9,0,1,6,0,13,13,0,4,9,0,6,12,0,1,2,0,1,1,0,1,1,0,1,1,0,5,8,0,5,2,0
2.0143E+12,-1.773316,53.399491,1,2,5,7,17.10,3,6,50,3,4,6,0,0,1,1,1,0,0,2,9,5,0,9,18,0,10,10,0,8,8,0,6,6,0,13,13,0,9,9,0,12,12,0,4,1,0,1,1,0,6,6,0,1,1,0,8,5,0,4,10,0
2.0143E+12,-1.43234,52.890643,1,2,8,4,13.30,5,6,30,3,4,6,0,0,1,1,1,0,0,1,9,8,0,18,18,0,10,10,0,2,1,0,6,6,0,10,13,0,9,9,0,12,12,0,1,1,0,1,1,0,6,1,0,1,1,0,4,7,0,9,13,0
2.0143E+12,-1.585654,52.726945,1,2,2,7,11.55,6,6,60,8,4,6,0,0,1,1,1,0,0,2,5,9,0,18,9,0,10,10,0,1,6,0,6,6,0,13,13,0,9,9,0,12,12,0,1,3,0,1,1,0,6,6,0,1,2,0,7,10,0,13,10,0
2.0143E+12,-1.775221,52.893495,1,1,1,6,4.0,3,3,70,0,0,0,0,0,6,1,2,0,0,2,21,0,0,18,0,0,10,0,0,9,0,0,6,0,0,13,0,0,9,0,0,12,0,0,1,0,0,1,0,0,1,0,0,1,0,0,8,0,0,2,0,0
2.0143E+12,-1.482294,52.914514,1,1,1,7,12.58,3,6,30,0,0,0,0,0,1,1,1,0,0,1,9,0,0,18,0,0,10,0,0,9,0,0,6,0,0,13,0,0,9,0,0,12,0,0,1,0,0,1,0,0,6,0,0,1,0,0,9,0,0,11,0,0
2.0143E+12,-1.77457,53.275986,1,1,1,5,14.10,6,9,30,3,4,4,0,0,1,1,2,0,0,2,19,0,0,1,0,0,10,0,0,8,0,0,6,0,0,13,0,0,9,0,0,12,0,0,2,0,0,1,0,0,1,0,0,1,0,0,9,0,0,1,0,0
2.0143E+12,-1.483594,52.917756,1,1,1,3,9.35,6,6,30,3,4,3,0,0,1,1,2,0,0,1,9,0,0,9,0,0,10,0,0,2,0,0,6,0,0,13,0,0,9,0,0,12,0,0,1,0,0,1,0,0,6,0,0,1,0,0,6,0,0,10,0,0
2.0143E+12,-1.637462,53.049841,1,2,2,5,17.6,5,6,60,0,0,0,0,0,6,1,2,0,0,2,17,9,0,18,18,0,10,10,0,9,9,0,5,6,0,13,13,0,1,9,0,12,12,0,2,1,0,1,1,0,1,2,0,1,1,0,9,8,0,31,3,0
2.0143E+12,-1.710876,53.22533,1,1,1,7,14.10,6,6,30,0,0,0,0,0,1,1,4,0,0,2,9,0,0,16,0,0,10,0,0,9,0,0,6,0,0,13,0,0,7,0,0,2,0,0,1,0,0,1,0,0,6,0,0,2,0,0,10,0,0,8,0,0
201431A050414,-1.231657,53.091969,1,2,2,1,5.37,3,6,60,0,0,0,0,0,6,7,2,0,0,2,8,3,0,18,18,0,10,10,0,9,9,0,6,6,0,13,13,0,9,9,0,12,12,0,1,1,0,1,1,0,1,2,0,1,1,0,6,6,0,9,4,0
201431A146814,-1.267652,53.113546,1,5,4,5,9.25,3,6,30,6,2,4,0,5,1,1,1,0,0,1,9,21,19,18,18,18,10,10,10,8,8,8,6,6,6,13,13,13,9,9,9,12,12,12,1,1,3,1,1,1,6,1,1,2,1,1,8,7,8,12,1,13
201431A166714,-1.19417,53.151384,1,1,2,7,4.31,6,6,30,3,4,3,0,0,4,1,2,0,0,1,9,0,0,7,0,0,10,0,0,5,0,0,6,0,0,13,0,0,9,0,0,12,0,0,1,0,0,1,0,0,6,0,0,1,0,0,6,0,0,2,0,0
201431A189314,-1.243561,53.131824,1,3,3,5,21.38,4,6,30,3,4,6,0,0,4,1,1,0,0,1,9,9,9,18,10,7,10,10,10,2,1,6,1,6,6,13,13,13,9,9,9,12,12,12,1,1,2,1,1,1,6,6,6,1,2,1,5,7,11,15,19,7
201431B000714,-0.718101,53.136361,1,2,2,3,12.38,3,3,70,3,4,5,0,0,1,1,2,0,0,2,9,9,0,9,18,0,10,10,0,8,8,0,6,6,0,13,13,0,9,4,0,12,6,0,3,1,0,1,1,0,6,6,0,2,2,0,11,6,0,13,10,0
201431B007914,-1.160053,53.317872,1,1,1,5,20.14,5,6,60,0,0,0,0,0,4,1,2,0,0,2,9,0,0,17,0,0,10,0,0,9,0,0,2,0,0,13,0,0,1,0,0,8,0,0,1,0,0,1,0,0,6,0,0,1,0,0,5,0,0,2,0,0
201431C000114,-1.123627,52.959813,1,2,2,3,23.20,4,6,30,0,0,0,0,4,4,1,1,0,0,1,9,9,0,13,18,0,10,10,0,9,9,0,1,6,0,13,13,0,7,9,0,4,12,0,1,2,0,1,1,0,6,6,0,1,1,0,4,5,0,10,9,0
201431C030214,-1.153582,52.967348,1,1,2,1,2.21,3,6,30,0,0,0,0,0,4,2,2,0,0,1,9,0,0,18,0,0,10,0,0,9,0,0,1,0,0,13,0,0,9,0,0,12,0,0,1,0,0,1,0,0,6,0,0,1,0,0,5,0,0,11,0,0
201431D006714,-1.124317,52.993466,1,1,2,7,23.30,3,6,30,3,4,6,0,8,4,1,2,0,0,1,5,0,0,18,0,0,10,0,0,1,0,0,1,0,0,7,0,0,1,0,0,2,0,0,4,0,0,1,0,0,6,0,0,1,0,0,6,0,0,17,0,0
201431D045314,-1.164957,53.080876,1,2,3,1,22.2,5,6,30,0,0,0,0,0,4,8,2,0,0,2,9,9,0,18,18,0,10,10,0,9,9,0,6,6,0,10,13,0,2,9,0,3,12,0,4,5,0,1,1,0,6,6,0,1,1,0,6,6,0,16,11,0
201431D073214,-1.058616,52.906258,1,3,1,1,16.18,5,6,60,3,4,6,0,0,1,1,1,0,0,2,9,5,9,13,9,4,10,10,10,8,5,1,6,6,6,10,13,13,9,9,9,12,12,12,1,3,5,1,1,1,2,6,2,1,1,1,9,10,7,7,21,8
201431D190014,-0.904353,53.015583,1,1,1,3,7.45,5,6,60,0,0,0,0,0,1,1,1,0,0,2,9,0,0,17,0,0,10,0,0,9,0,0,5,0,0,13,0,0,1,0,0,7,0,0,1,0,0,1,0,0,2,0,0,1,0,0,6,0,0,17,0,0
201431D190914,-1.232956,53.016322,1,1,1,3,13.20,4,6,60,0,0,0,0,0,1,1,1,0,0,2,9,0,0,16,0,0,10,0,0,9,0,0,6,0,0,13,0,0,8,0,0,4,0,0,1,0,0,1,0,0,6,0,0,2,0,0,11,0,0,12,0,0
201431D216714,-1.110936,52.973958,1,1,1,3,18.24,6,6,30,0,0,0,0,0,1,1,1,0,0,1,9,0,0,18,0,0,10,0,0,9,0,0,6,0,0,13,0,0,9,0,0,12,0,0,1,0,0,1,0,0,6,0,0,1,0,0,4,0,0,15,0,0
201431D219314,-1.22104,52.883252,1,3,2,2,5.49,3,6,60,3,2,6,0,0,6,2,2,4,0,2,21,9,9,4,3,9,10,10,10,1,1,6,1,6,6,13,13,13,9,9,9,12,12,12,1,2,3,1,1,1,1,6,6,1,1,2,6,10,8,2,11,2
201431D269914,-1.088244,52.981554,1,2,2,5,11.35,3,6,30,3,4,6,0,0,1,1,1,0,0,1,9,9,0,18,18,0,10,10,0,8,8,0,6,6,0,13,13,0,9,9,0,12,12,0,1,1,0,1,1,0,6,1,0,1,2,0,11,8,0,11,10,0
201431D287914,-1.200192,52.880749,1,2,2,3,20.30,6,6,60,0,0,0,0,0,6,2,2,0,0,2,9,9,0,18,18,0,10,10,0,9,9,0,2,6,0,13,13,0,9,1,0,12,9,0,1,1,0,1,1,0,6,6,0,1,1,0,8,8,0,11,1,0
201431D288814,-1.154092,53.064718,1,2,16,4,21.45,3,6,50,0,0,0,0,0,6,1,2,0,0,2,9,11,0,16,17,0,10,10,0,9,9,0,1,1,0,13,13,0,9,9,0,12,12,0,4,1,0,1,1,0,6,1,0,1,1,0,6,6,0,2,11,0
2.01432E+12,-0.545603,53.041637,1,1,1,7,12.20,3,6,60,0,0,0,0,0,1,1,2,0,0,2,9,0,0,18,0,0,10,0,0,9,0,0,5,0,0,13,0,0,1,0,0,9,0,0,1,0,0,1,0,0,6,0,0,1,0,0,11,0,0,2,0,0
2.01432E+12,-0.148641,53.361455,1,2,3,1,14.17,3,6,60,0,0,0,0,0,1,1,1,0,0,2,9,9,0,18,18,0,10,10,0,9,9,0,6,6,0,13,13,0,9,9,0,12,12,0,1,1,0,1,1,0,6,6,0,2,2,0,11,7,0,8,11,0
2.01432E+12,-0.647035,53.069211,1,2,1,5,10.40,3,6,60,0,0,0,0,0,1,1,1,0,0,2,9,21,0,18,18,0,10,10,0,9,9,0,6,3,0,13,13,0,9,1,0,12,4,0,3,3,0,1,1,0,6,1,0,1,2,0,11,8,0,8,10,0
2.01432E+12,-0.536059,53.310921,1,3,5,2,11.6,3,6,60,0,0,0,0,0,1,1,1,0,0,2,9,9,9,16,17,16,10,10,10,9,9,9,6,6,6,13,13,13,1,1,9,12,12,12,1,1,1,1,1,1,6,6,6,1,1,2,9,7,8,4,6,2
2.01432E+12,0.308159,53.217297,1,3,5,5,19.4,3,6,60,0,0,0,0,0,1,1,1,0,0,2,9,9,9,13,18,18,10,10,10,9,9,9,6,6,6,13,13,13,9,1,3,12,12,12,1,1,5,1,1,1,6,6,6,1,1,2,5,10,4,12,9,11
2.01432E+12,0.067829,53.091767,1,1,1,1,8.36,5,6,60,0,0,0,0,0,1,1,1,0,0,2,9,0,0,18,0,0,10,0,0,9,0,0,5,0,0,13,0,0,7,0,0,8,0,0,2,0,0,1,0,0,6,0,0,1,0,0,5,0,0,12,0,0
2.01432E+12,-0.232346,52.821268,1,1,1,1,23.17,5,6,60,0,0,0,0,0,6,1,1,0,0,2,9,0,0,18,0,0,10,0,0,9,0,0,6,0,0,13,0,0,7,0,0,10,0,0,1,0,0,1,0,0,6,0,0,1,0,0,6,0,0,9,0,0
2.01432E+12,0.03547,53.202533,1,1,2,2,13.30,3,6,60,0,0,0,0,0,1,2,2,0,0,2,9,0,0,18,0,0,10,0,0,9,0,0,6,0,0,13,0,0,1,0,0,1,0,0,1,0,0,1,0,0,6,0,0,2,0,0,10,0,0,8,0,0
2.01432E+12,-0.014799,53.385897,1,1,2,2,5.52,3,6,60,0,0,0,0,0,6,1,1,0,0,2,9,0,0,17,0,0,10,0,0,9,0,0,6,0,0,13,0,0,1,0,0,4,0,0,1,0,0,1,0,0,6,0,0,1,0,0,10,0,0,1,0,0
2.01432E+12,-0.01669,53.471012,1,1,1,6,7.43,4,6,60,0,0,0,0,0,7,1,2,0,0,2,9,0,0,18,0,0,10,0,0,9,0,0,5,0,0,13,0,0,7,0,0,9,0,0,1,0,0,1,0,0,2,0,0,2,0,0,5,0,0,12,0,0
2.01432E+12,-0.361039,52.6818,1,2,2,2,16.54,5,6,60,0,0,0,0,0,6,1,1,0,0,2,9,17,0,18,18,0,10,10,0,9,9,0,6,6,0,13,13,0,1,9,0,12,12,0,3,3,0,1,1,0,1,1,0,1,1,0,11,9,0,4,8,0
2.01432E+12,-0.441188,53.234851,1,2,2,1,11.52,5,6,60,0,0,0,0,0,1,1,1,0,0,2,5,9,0,18,18,0,10,10,0,9,9,0,1,1,0,13,13,0,9,9,0,12,12,0,1,1,0,1,1,0,6,6,0,1,1,0,8,6,0,1,12,0
2.01432E+12,0.153792,52.73927,1,1,1,6,16.10,5,6,30,0,0,0,0,0,6,1,1,0,0,2,9,0,0,18,0,0,10,0,0,9,0,0,6,0,0,13,0,0,9,0,0,12,0,0,1,0,0,1,0,0,6,0,0,2,0,0,6,0,0,9,0,0
201432E052114,0.089935,53.180813,1,1,1,7,0.35,3,6,60,0,0,0,0,0,6,7,2,0,0,2,9,0,0,18,0,0,10,0,0,9,0,0,6,0,0,13,0,0,9,0,0,12,0,0,1,0,0,1,0,0,6,0,0,1,0,0,9,0,0,4,0,0
201432E131914,-0.078041,53.020678,1,1,1,6,7.58,5,6,60,0,0,0,0,0,1,1,1,0,0,2,9,0,0,18,0,0,10,0,0,9,0,0,2,0,0,13,0,0,1,0,0,8,0,0,5,0,0,1,0,0,6,0,0,1,0,0,6,0,0,11,0,0
201432L015014,-0.736526,53.405606,1,1,2,5,21.5,3,3,60,0,0,0,0,0,6,1,1,0,0,2,9,0,0,17,0,0,10,0,0,9,0,0,6,0,0,13,0,0,1,0,0,4,0,0,3,0,0,1,0,0,6,0,0,1,0,0,5,0,0,13,0,0
201432N164314,-0.625336,53.190856,1,3,3,6,11.22,3,6,60,0,0,0,0,0,1,1,1,0,0,2,19,9,9,18,18,18,10,10,10,9,9,9,6,6,6,13,13,13,8,9,9,7,12,12,1,3,1,1,1,1,1,6,6,1,1,2,7,7,8,10,9,3
2.01433E+12,-1.269395,52.680738,1,1,1,4,15.59,5,6,30,3,4,4,0,0,1,1,1,0,0,2,9,0,0,4,0,0,10,0,0,1,0,0,6,0,0,13,0,0,9,0,0,12,0,0,5,0,0,1,0,0,6,0,0,1,0,0,10,0,0,9,0,0
2.01433E+12,-1.202065,52.779464,1,1,1,1,4.46,3,6,30,6,2,3,0,5,1,1,1,0,0,1,5,0,0,18,0,0,10,0,0,2,0,0,6,0,0,13,0,0,1,0,0,1,0,0,1,0,0,1,0,0,6,0,0,1,0,0,6,0,0,11,0,0
2.01433E+12,-1.172008,52.644497,1,1,1,1,0.5,6,6,30,3,4,5,0,0,4,1,1,0,0,1,9,0,0,18,0,0,10,0,0,8,0,0,5,0,0,13,0,0,2,0,0,10,0,0,1,0,0,1,0,0,6,0,0,1,0,0,6,0,0,10,0,0
2.01433E+12,-1.309836,52.583079,1,2,3,7,23.5,5,6,60,3,4,5,0,0,6,1,1,0,0,2,9,19,0,17,16,0,10,10,0,2,1,0,6,6,0,13,13,0,9,9,0,12,12,0,1,1,0,1,1,0,6,2,0,1,1,0,6,6,0,5,11,0
2.01433E+12,-1.21509,52.632204,1,4,4,1,8.4,1,3,70,0,0,0,0,0,1,1,1,0,0,1,21,9,9,11,18,18,10,10,10,9,9,9,6,1,6,13,13,13,9,1,9,12,12,12,1,3,1,1,1,1,1,6,6,1,2,2,6,9,11,1,55,4
2.01433E+12,-0.582638,52.733673,1,2,1,3,23.0,5,3,60,0,0,0,0,0,6,1,1,0,0,2,9,9,0,13,16,0,10,10,0,9,9,0,6,6,0,13,13,0,7,9,0,4,12,0,1,5,0,1,1,0,2,1,0,1,1,0,5,5,0,11,2,0
